"01.1.7.4 Potatoes","Index",96.6,92.8,94.1,97.9,94.5,97.8,95.8,102.1,100.3,98.3,98.3,96.5,95.8,96.5,95.6,93.3,91.3,87.4,83.9,87.6,89.0,89.5,86.2,86.7,87.5,86.4,83.6,94.9,90.5,95.0,75.7,90.5,88.2,87.7,87.1,86.9,83.4,82.0,82.2,80.3,85.6,96.4,93.6,110.8,99.1,96.0,93.8,96.3,95.9,95.4,94.3,94.5,90.9,106.6,100.2,108.3,107.9,95.2,99.5,96.6,94.1,92.8,94.3,97.7,98.5,101.9,104.0,100.0,98.9,94.5,93.1,90.4,87.7,85.9,87.1,88.9,91.8,109.0,105.3,95.6,119.5,112.2,108.8,108.2,105.1,103.9,107.2,111.9,113.2,110.3,110.7,107.1,104.6,104.6,103.3,106.0,101.4,101.9,101.0,102.0,102.3,103.1,108.5,106.7,107.1,106.8,106.3,104.2,99.4,99.4,101.7,102.0,104.9,103.8,102.9,104.3,100.9,100.7,103.7,104.8,105.7,104.7,103.2,104.6,108.9,114.0,114.6,110.2,104.8,106.2,102.5,99.8,103.4,103.8,101.2,103.6,105.1,110.4,109.0,106.1,104.4,102.8,100.9,99.9,100.4,101.2,100.8,101.8,105.0,106.6,106.9,104.1,106.5,104.1,100.9,102.1,104.0,103.0,102.7,107.6,111.2,117.7,122.5,118.7,111.1,114.2,114.5,113.3,115.5,117.9,114.6,121.1,119.1,124.8,137.4,129.0,123.9,120.8,120.3,119.7,117.0
"01.1.7.4 Potatoes","Percentage change compared to previous month (per cent)",..,-3.9,1.4,4.0,-3.5,3.5,-2.0,6.6,-1.8,-2.0,0.0,-1.8,-0.7,0.7,-0.9,-2.4,-2.1,-4.3,-4.0,4.4,1.6,0.6,-3.7,0.6,0.9,-1.3,-3.2,13.5,-4.6,5.0,-20.3,19.6,-2.5,-0.6,-0.7,-0.2,-4.0,-1.7,0.2,-2.3,6.6,12.6,-2.9,18.4,-10.6,-3.1,-2.3,2.7,-0.4,-0.5,-1.2,0.2,-3.8,17.3,-6.0,8.1,-0.4,-11.8,4.5,-2.9,-2.6,-1.4,1.6,3.6,0.8,3.5,2.1,-3.8,-1.1,-4.4,-1.5,-2.9,-3.0,-2.1,1.4,2.1,3.3,18.7,-3.4,-9.2,25.0,-6.1,-3.0,-0.6,-2.9,-1.1,3.2,4.4,1.2,-2.6,0.4,-3.3,-2.3,0.0,-1.2,2.6,-4.3,0.5,-0.9,1.0,0.3,0.8,5.2,-1.7,0.4,-0.3,-0.5,-2.0,-4.6,0.0,2.3,0.3,2.8,-1.0,-0.9,1.4,-3.3,-0.2,3.0,1.1,0.9,-0.9,-1.4,1.4,4.1,4.7,0.5,-3.8,-4.9,1.3,-3.5,-2.6,3.6,0.4,-2.5,2.4,1.4,5.0,-1.3,-2.7,-1.6,-1.5,-1.8,-1.0,0.5,0.8,-0.4,1.0,3.1,1.5,0.3,-2.6,2.3,-2.3,-3.1,1.2,1.9,-1.0,-0.3,4.8,3.3,5.8,4.1,-3.1,-6.4,2.8,0.3,-1.0,1.9,2.1,-2.8,5.7,-1.7,4.8,10.1,-6.1,-4.0,-2.5,-0.4,-0.5,-2.3
"01.1.7.4 Potatoes","Percentage change compared to same month the year before (per cent)",..,..,..,..,..,..,..,..,..,..,..,..,-0.8,4.0,1.6,-4.7,-3.4,-10.6,-12.4,-14.2,-11.3,-9.0,-12.3,-10.2,-8.7,-10.5,-12.6,1.7,-0.9,8.7,-9.8,3.3,-0.9,-2.0,1.0,0.2,-4.7,-5.1,-1.7,-15.4,-5.4,1.5,23.6,22.4,12.4,9.5,7.7,10.8,15.0,16.3,14.7,17.7,6.2,10.6,7.1,-2.3,8.9,-0.8,6.1,0.3,-1.9,-2.7,0.0,3.4,8.4,-4.4,3.8,-7.7,-8.3,-0.7,-6.4,-6.4,-6.8,-7.4,-7.6,-9.0,-6.8,7.0,1.3,-4.4,20.8,18.7,16.9,19.7,19.8,21.0,23.1,25.9,23.3,1.2,5.1,12.0,-12.5,-6.8,-5.1,-2.0,-3.5,-1.9,-5.8,-8.8,-9.6,-6.5,-2.0,-0.4,2.4,2.1,2.9,-1.7,-2.0,-2.5,0.7,0.0,2.5,0.7,-5.2,-2.2,-5.8,-5.7,-2.4,0.6,6.3,5.3,1.5,2.5,3.8,9.8,11.4,5.7,3.9,5.5,-1.2,-4.8,-2.2,-0.9,-1.9,-1.0,-3.5,-3.2,-4.9,-3.7,-0.4,-3.2,-1.6,0.1,-2.9,-2.5,-0.4,-1.7,-0.1,-3.4,-1.9,-1.9,2.0,1.3,0.0,2.2,3.6,1.8,1.9,5.7,5.9,10.4,14.6,14.0,4.3,9.7,13.5,11.0,11.1,14.5,11.6,12.5,7.1,6.0,12.2,8.7,11.5,5.8,5.1,5.6,1.3
